Room_Num,Hotel_ID,Room_type,Cost,Room_Capacity
58,105,Deluxe,1308,1
59,105,Single,5855,3
60,105,Deluxe,7087,3
61,105,Suite,9529,4
62,105,Double,2484,1
63,105,Suite,3705,4
64,105,Deluxe,2954,3
65,105,Suite,5437,2
66,105,Suite,9612,2
67,105,Double,6638,4
68,105,Deluxe,1144,4
69,105,Suite,6257,1
70,105,Deluxe,9498,4
71,105,Single,6077,3
72,105,Suite,9799,2
73,105,Deluxe,4089,1
74,105,Double,6771,1
75,105,Suite,4858,4
76,105,Suite,1619,4
77,105,Suite,7896,2
78,105,Double,7395,2
79,105,Suite,7251,4
80,105,Single,4881,3
81,105,Suite,6784,3
82,105,Deluxe,4795,3
83,105,Double,1088,2
84,105,Double,6967,1
85,105,Double,9554,3
86,105,Double,4180,1
87,105,Suite,2461,2
88,105,Deluxe,5189,1
89,105,Deluxe,7502,3
90,105,Single,8077,1
91,105,Single,2712,3
92,105,Deluxe,5982,3
93,105,Double,3884,3
94,105,Double,7461,4
95,105,Double,9823,2
96,105,Double,6243,2
97,105,Deluxe,4728,1
98,105,Suite,7876,4
99,105,Double,8592,3
100,105,Suite,5857,3
101,105,Double,5727,3
102,105,Suite,7333,4
103,105,Suite,5196,3
104,105,Double,2491,3
105,105,Suite,2550,1
106,105,Deluxe,5010,1
107,105,Suite,5997,3
108,105,Deluxe,4533,1
109,105,Single,4888,4
110,105,Double,1011,2
111,105,Deluxe,7140,2
112,105,Single,2754,1
113,105,Double,1788,1
114,105,Deluxe,8175,4
115,105,Deluxe,1820,4
116,105,Double,1810,1
117,105,Single,2816,2
118,105,Double,2434,3
1,106,Suite,7698,4
2,106,Suite,8948,4
3,106,Double,3937,3
4,106,Suite,2676,3
5,106,Single,1871,1
6,106,Suite,4296,3
7,106,Double,2542,3
8,106,Deluxe,5878,1
9,106,Single,8158,3
10,106,Deluxe,4019,2
11,106,Suite,2392,4
12,106,Single,7496,2
13,106,Deluxe,5638,1
14,106,Double,7148,1
15,106,Deluxe,4100,1
16,106,Deluxe,7963,1
17,106,Single,4330,1
18,106,Suite,7615,1
19,106,Deluxe,3359,3
20,106,Single,4146,1
21,106,Single,1737,3
22,106,Deluxe,7643,4
23,106,Double,7661,4
24,106,Suite,7470,1
25,106,Suite,5703,2
26,106,Deluxe,2858,3
27,106,Deluxe,3650,3
28,106,Double,4813,1
29,106,Suite,7575,4
30,106,Deluxe,1929,2
31,106,Suite,5370,3
32,106,Double,2435,2
33,106,Double,9978,4
34,106,Deluxe,5353,2
35,106,Single,9772,1
36,106,Double,2608,2
37,106,Double,3273,4
38,106,Double,1558,4
39,106,Deluxe,5925,2
40,106,Double,4229,3
41,106,Deluxe,2450,1
42,106,Single,6665,1
43,106,Single,1078,2
44,106,Double,1477,2
45,106,Double,2599,1
46,106,Suite,4007,1
47,106,Suite,5111,1
48,106,Deluxe,1476,1
49,106,Deluxe,5570,3
50,106,Deluxe,4005,1
51,106,Deluxe,1168,3
52,106,Deluxe,4287,1
53,106,Deluxe,5815,2
54,106,Deluxe,4476,3
55,106,Suite,2195,3
56,106,Double,8936,2
57,106,Double,8271,2
58,106,Suite,3619,2
59,106,Deluxe,9614,2
60,106,Suite,1423,3
61,106,Single,5313,2
62,106,Double,4393,1
63,106,Double,5848,1
64,106,Deluxe,1124,3
65,106,Double,9754,1
66,106,Suite,4988,3
67,106,Double,7729,4
68,106,Suite,8288,2
69,106,Suite,3298,4
70,106,Double,4608,2
71,106,Suite,9935,2
72,106,Single,4555,2
73,106,Single,1724,3
74,106,Deluxe,1851,2
75,106,Suite,6041,3
76,106,Deluxe,6007,4
77,106,Single,6061,3
78,106,Double,7234,3
79,106,Single,4195,2
80,106,Suite,9181,4
81,106,Single,6752,4
82,106,Single,4828,2
83,106,Suite,4797,1
84,106,Single,9633,1
85,106,Suite,3972,1
86,106,Double,2370,3
87,106,Suite,2332,3
88,106,Single,3738,1
89,106,Suite,7730,4
90,106,Suite,6788,2
91,106,Suite,8197,3
92,106,Deluxe,2517,1
93,106,Single,6726,1
94,106,Suite,9221,4
95,106,Double,4354,1
96,106,Single,2242,4
97,106,Single,7254,4
98,106,Double,6202,1
99,106,Single,5927,1
100,106,Suite,8817,1
101,106,Suite,8042,1
102,106,Single,9994,2
103,106,Single,1398,1
104,106,Single,4704,1
105,106,Double,6327,3
106,106,Suite,1219,4
107,106,Suite,1295,2
108,106,Deluxe,7399,2
109,106,Single,6457,4
110,106,Double,8539,3
111,106,Double,8427,3
112,106,Double,1140,2
113,106,Single,9821,4
114,106,Deluxe,7182,2
115,106,Single,3690,2
116,106,Deluxe,9964,4
117,106,Suite,5315,1
118,106,Double,2612,2
119,106,Suite,3257,2
120,106,Suite,4833,1
121,106,Deluxe,2774,3
122,106,Deluxe,9172,3
123,106,Single,7330,4
124,106,Single,4088,4
125,106,Suite,8632,2
126,106,Double,2121,4
127,106,Deluxe,4561,3
128,106,Deluxe,8538,4
129,106,Double,8625,3
130,106,Deluxe,6734,1
131,106,Deluxe,9799,1
132,106,Suite,1780,4
133,106,Single,1035,4
134,106,Single,6061,3
135,106,Deluxe,6341,3
136,106,Single,8107,4
137,106,Suite,8222,4
138,106,Double,9519,3
139,106,Single,2718,2
140,106,Deluxe,4831,3
141,106,Double,6777,2
142,106,Deluxe,3627,4
143,106,Deluxe,7787,4
144,106,Deluxe,6155,1
145,106,Single,1852,3
146,106,Double,2890,1
147,106,Suite,2611,2
148,106,Deluxe,6302,4
149,106,Suite,6808,4
150,106,Double,8070,4
151,106,Double,5482,2
152,106,Single,7875,4
153,106,Suite,3284,1
154,106,Double,6492,4
155,106,Suite,3325,2
156,106,Double,8859,4
157,106,Suite,4202,3
158,106,Suite,3168,2
159,106,Suite,5017,1
160,106,Single,8848,2
161,106,Suite,2639,4
162,106,Suite,2043,2
163,106,Double,8380,3
164,106,Deluxe,6988,2
165,106,Suite,7500,2
166,106,Deluxe,4732,1
167,106,Deluxe,1905,2
168,106,Single,4661,4
169,106,Deluxe,6247,1
170,106,Deluxe,9641,2
171,106,Single,2299,4
172,106,Suite,6632,2
173,106,Deluxe,3837,2
174,106,Single,7525,3
175,106,Suite,7078,3
176,106,Single,8314,2
177,106,Suite,2635,2
178,106,Single,7781,4
179,106,Single,9438,3
180,106,Single,8014,4
181,106,Single,2294,3
182,106,Single,4436,3
183,106,Single,3506,3
184,106,Deluxe,8904,1
185,106,Double,8657,1
186,106,Single,6505,2
187,106,Double,9009,4
188,106,Suite,8611,1
189,106,Suite,3707,2
190,106,Single,6773,3
191,106,Deluxe,3090,1
192,106,Suite,2173,3
193,106,Suite,4136,1
194,106,Deluxe,6476,2
195,106,Suite,1658,2
196,106,Double,2109,1
197,106,Suite,3304,2
198,106,Single,3717,2
199,106,Single,7547,3
200,106,Suite,2984,3
201,106,Double,1867,3
202,106,Deluxe,5549,4
1,107,Double,5695,2
2,107,Double,1706,4
3,107,Suite,7790,3
4,107,Single,4371,2
5,107,Suite,1874,3
6,107,Deluxe,4173,3
7,107,Double,2439,3
8,107,Single,1776,4
9,107,Single,9154,4
10,107,Single,3475,1
11,107,Suite,9463,1
12,107,Double,3381,4
13,107,Deluxe,3064,2
14,107,Double,2928,4
15,107,Double,8600,3
16,107,Suite,2853,4
17,107,Deluxe,8207,3
18,107,Double,1834,1
19,107,Single,3559,4
20,107,Deluxe,5530,3
21,107,Deluxe,3135,1
22,107,Double,3112,3
23,107,Deluxe,7716,2
24,107,Deluxe,1397,1
25,107,Single,7995,4
26,107,Double,9116,4
27,107,Deluxe,8375,3
28,107,Deluxe,3104,1
29,107,Double,2479,1
30,107,Single,4694,3
31,107,Double,1175,1
32,107,Double,1739,1
33,107,Suite,6081,1
34,107,Double,2645,3
35,107,Single,1827,3
36,107,Suite,4362,4
37,107,Suite,6592,1
38,107,Suite,7773,4
39,107,Double,3698,3
40,107,Single,6833,2
41,107,Double,9582,1
42,107,Double,7041,2
43,107,Deluxe,8670,2
44,107,Deluxe,9987,4
45,107,Suite,4290,2
46,107,Single,5721,2
47,107,Single,2147,1
48,107,Suite,1347,4
49,107,Double,5527,2
50,107,Double,8352,1
51,107,Suite,6463,2
52,107,Suite,7873,1
53,107,Deluxe,7117,4
54,107,Single,5716,4
55,107,Suite,4101,3
56,107,Single,1782,3
57,107,Deluxe,1912,3
58,107,Single,6570,1
59,107,Suite,3381,3
60,107,Deluxe,1983,3
61,107,Suite,2228,1
62,107,Single,7050,4
63,107,Double,2902,4
64,107,Double,4472,3
65,107,Suite,5182,1
66,107,Single,7480,3
67,107,Double,3245,1
68,107,Single,9237,3
69,107,Suite,1485,3
70,107,Single,5530,4
71,107,Double,8015,1
72,107,Suite,1851,2
73,107,Single,9722,3
74,107,Double,5709,4
75,107,Deluxe,6486,2
76,107,Deluxe,1602,4
77,107,Double,3096,4
78,107,Suite,4681,3
79,107,Suite,3130,3
80,107,Single,8069,4
81,107,Single,4697,1
82,107,Deluxe,3004,4
83,107,Double,2514,2
84,107,Suite,4605,2
85,107,Single,6021,2
86,107,Single,2145,1
87,107,Double,5345,4
88,107,Double,1299,2
89,107,Suite,4480,2
90,107,Suite,1818,2
91,107,Deluxe,4824,2
92,107,Deluxe,2498,4
93,107,Double,3184,2
94,107,Single,7338,4
95,107,Suite,4705,4
96,107,Deluxe,5535,3
97,107,Double,7500,2
98,107,Deluxe,5126,3
99,107,Suite,8112,3
100,107,Deluxe,9678,4
101,107,Single,2803,2
102,107,Suite,2021,2
103,107,Single,9317,3
104,107,Single,6323,3
105,107,Double,4788,2
106,107,Suite,6800,4
107,107,Single,8653,2
108,107,Suite,6092,4
109,107,Single,1482,2
110,107,Double,8658,1
111,107,Single,9809,2
112,107,Suite,2760,2
113,107,Double,6812,2
114,107,Single,2891,1
115,107,Deluxe,4210,4
116,107,Single,7335,4
117,107,Double,4351,1
118,107,Suite,6813,3
119,107,Deluxe,3054,1
120,107,Suite,2766,4
121,107,Suite,1063,1
122,107,Deluxe,8816,1
123,107,Single,1304,2
124,107,Single,3787,1
125,107,Suite,9927,2
126,107,Deluxe,1907,4
127,107,Suite,2232,1
128,107,Single,5075,3
129,107,Suite,2235,1
130,107,Deluxe,8930,3
131,107,Suite,4719,1
132,107,Suite,8032,2
133,107,Deluxe,7116,1
134,107,Deluxe,7661,1
135,107,Single,5197,3
136,107,Deluxe,5655,2
137,107,Suite,9846,2
138,107,Suite,2244,4
139,107,Deluxe,1988,4
140,107,Double,8180,2
141,107,Double,9523,4
142,107,Deluxe,3312,3
143,107,Suite,9798,2
144,107,Suite,2468,3
145,107,Double,5432,3
146,107,Single,9802,3
147,107,Suite,2398,4
148,107,Single,3718,2
149,107,Double,3293,4
150,107,Single,4414,4
151,107,Deluxe,7779,1
152,107,Double,7456,3
153,107,Suite,9207,4
154,107,Suite,5423,1
155,107,Suite,8622,2
156,107,Suite,7943,3
157,107,Deluxe,7499,3
158,107,Single,1086,2
159,107,Deluxe,3619,1
160,107,Deluxe,4688,4
161,107,Single,3071,3
162,107,Suite,9625,2
163,107,Single,4292,2
164,107,Suite,1445,4
165,107,Suite,6781,1
166,107,Single,9471,1
167,107,Single,2826,3
168,107,Suite,2166,4
169,107,Single,7868,1
170,107,Suite,3559,3
171,107,Double,5782,2
172,107,Double,1105,2
173,107,Deluxe,1399,2
174,107,Deluxe,5295,1
175,107,Double,8190,3
176,107,Double,3800,1
177,107,Deluxe,5307,3
178,107,Single,1071,3
179,107,Deluxe,5965,4
180,107,Single,4858,1
181,107,Deluxe,2687,4
182,107,Deluxe,7423,4
183,107,Double,3267,1
184,107,Single,5470,2
185,107,Deluxe,3363,4
186,107,Double,7059,3
187,107,Single,7390,1
188,107,Single,5499,3
189,107,Single,1542,4
190,107,Single,2238,1
191,107,Suite,8174,4
192,107,Suite,1922,2
193,107,Deluxe,7127,2
194,107,Single,8192,1
195,107,Deluxe,9764,1
196,107,Deluxe,2699,3
197,107,Deluxe,1529,3
198,107,Suite,6115,3
199,107,Single,2397,3
200,107,Double,8566,1
201,107,Single,7159,1
202,107,Deluxe,3103,3
203,107,Double,8523,3
204,107,Suite,3250,4
205,107,Deluxe,2392,1
206,107,Deluxe,3269,1
207,107,Single,2802,3
208,107,Single,9244,1
209,107,Double,7678,4
210,107,Suite,6279,1
1,108,Suite,7898,1
2,108,Single,5533,4
3,108,Deluxe,1352,2
4,108,Suite,1664,1
5,108,Single,8073,4
6,108,Single,1613,4
7,108,Double,1557,1
8,108,Double,8347,1
9,108,Single,5278,3
10,108,Double,4889,1
11,108,Single,4363,4
12,108,Double,7536,4
13,108,Suite,9133,2
14,108,Single,1475,2
15,108,Single,2655,2
16,108,Single,6673,1
17,108,Single,4926,1
18,108,Single,8396,1
19,108,Double,2831,2
20,108,Single,8920,3
21,108,Single,4753,1
22,108,Suite,2877,1
23,108,Single,5147,3
24,108,Deluxe,6142,4
25,108,Double,4627,4
26,108,Double,1184,3
27,108,Suite,9456,1
28,108,Deluxe,5156,1
29,108,Double,2274,1
30,108,Deluxe,5950,4
31,108,Double,4865,2
32,108,Single,4386,3
33,108,Single,3761,3
34,108,Deluxe,6879,4
35,108,Double,8306,4
36,108,Single,4454,4
37,108,Double,2746,1
38,108,Double,6856,4
39,108,Double,4390,1
40,108,Single,5160,1
41,108,Deluxe,9039,2
42,108,Single,9504,1
43,108,Single,2538,1
44,108,Single,4399,4
45,108,Suite,9164,4
46,108,Double,3855,1
47,108,Double,4251,2
48,108,Single,8161,3
49,108,Deluxe,8230,2
50,108,Double,5966,2
51,108,Deluxe,9085,2
52,108,Suite,7314,2
53,108,Deluxe,2404,2
54,108,Single,4588,3
55,108,Double,2672,2
56,108,Single,7869,2
57,108,Single,4588,1
58,108,Single,2241,4
59,108,Double,8113,4
60,108,Single,6041,4
61,108,Single,2891,2
62,108,Double,6019,3
63,108,Suite,6172,4
64,108,Single,7518,1
65,108,Deluxe,9090,3
66,108,Double,3601,2
67,108,Single,4676,2
68,108,Double,3908,2
69,108,Double,7914,1
70,108,Deluxe,8866,3
71,108,Deluxe,7466,2
72,108,Double,4187,1
73,108,Double,6008,3
74,108,Single,6687,3
75,108,Double,9955,4
76,108,Single,9315,1
77,108,Suite,2454,2
78,108,Suite,7166,1
79,108,Double,4486,1
80,108,Deluxe,6463,4
81,108,Single,4344,2
82,108,Deluxe,8479,3
83,108,Suite,1308,4
84,108,Deluxe,3694,1
85,108,Double,1748,2
86,108,Single,7892,4
87,108,Single,9943,4
88,108,Deluxe,3020,1
89,108,Double,1071,1
90,108,Double,7064,4
91,108,Deluxe,6584,4
92,108,Suite,6942,1
93,108,Double,5833,1
94,108,Single,1525,3
95,108,Deluxe,4947,2
96,108,Double,9122,3
97,108,Single,4173,1
98,108,Single,5510,3
99,108,Double,9400,3
100,108,Suite,8112,4
101,108,Deluxe,7747,4
102,108,Deluxe,6327,3
103,108,Deluxe,5491,2
104,108,Deluxe,5202,2
105,108,Suite,2845,3
106,108,Single,9720,4
107,108,Double,5161,1
108,108,Deluxe,8392,2
109,108,Suite,9879,2
110,108,Double,2785,2
111,108,Deluxe,5532,4
112,108,Deluxe,1067,3
113,108,Double,4596,2
114,108,Suite,8548,1
115,108,Single,6753,4
116,108,Double,9765,2
117,108,Suite,2304,3
118,108,Single,2241,2
119,108,Deluxe,6657,4
120,108,Single,5612,1
121,108,Suite,9564,2
122,108,Deluxe,2325,2
123,108,Single,9213,1
124,108,Double,1064,3
125,108,Single,2885,2
126,108,Suite,7039,2
127,108,Double,2095,1
128,108,Deluxe,7303,3
129,108,Suite,9450,4
130,108,Single,5236,1
131,108,Double,5725,2
132,108,Suite,8862,3
133,108,Double,1310,3
134,108,Single,7891,4
135,108,Suite,8724,2
136,108,Suite,9299,3
137,108,Single,1737,3
138,108,Double,4528,1
139,108,Suite,3438,3
140,108,Double,3691,4
141,108,Single,9768,2
142,108,Single,3684,1
143,108,Deluxe,5346,4
144,108,Double,2847,4
145,108,Deluxe,5407,1
146,108,Deluxe,9315,1
147,108,Deluxe,1136,4
148,108,Suite,6530,4
149,108,Deluxe,4118,4
150,108,Suite,6771,1
151,108,Deluxe,7565,2
152,108,Deluxe,4715,4
153,108,Double,8418,4
154,108,Single,4472,1
155,108,Double,3342,4
156,108,Suite,1186,1
157,108,Suite,2117,1
158,108,Single,5058,4
159,108,Double,6610,1
160,108,Deluxe,7647,2
161,108,Single,6679,1
162,108,Single,9655,4
163,108,Single,7221,3
164,108,Single,1621,4
165,108,Deluxe,9058,4
166,108,Deluxe,4779,2
167,108,Suite,8187,2
168,108,Suite,7570,1
169,108,Single,7638,3
170,108,Double,5607,1
171,108,Single,8654,3
172,108,Single,9525,4
173,108,Suite,7963,4
174,108,Single,3015,2
175,108,Double,4322,3
176,108,Single,4784,3
177,108,Single,9299,2
178,108,Double,7605,2
179,108,Double,3061,4
180,108,Deluxe,3590,2
181,108,Deluxe,8077,3
182,108,Double,1152,4
183,108,Single,5088,1
184,108,Deluxe,2489,3
185,108,Single,3488,2
186,108,Suite,6332,4
187,108,Single,7117,3
188,108,Double,2498,1
189,108,Double,2673,4
190,108,Suite,2044,2
191,108,Single,4099,1
192,108,Deluxe,9518,1
193,108,Suite,6314,1
194,108,Single,8760,4
195,108,Deluxe,4005,2
196,108,Double,3511,1
197,108,Suite,9106,1
198,108,Deluxe,2481,4
199,108,Suite,2770,2
200,108,Suite,4750,4
201,108,Single,7856,1
202,108,Suite,1066,4
203,108,Deluxe,3883,1
204,108,Suite,4501,3
205,108,Deluxe,7922,4
206,108,Single,5954,1
207,108,Double,1213,1
208,108,Double,2232,1
209,108,Double,3989,2
210,108,Double,8313,4
211,108,Suite,7731,2
212,108,Single,4074,3
213,108,Single,6191,3
214,108,Single,1178,2
215,108,Single,6047,1
216,108,Double,8195,1
217,108,Double,3045,4
218,108,Single,9843,4
219,108,Suite,7295,4
220,108,Double,8926,1
221,108,Double,7783,4
222,108,Suite,4666,3
223,108,Double,3417,2
224,108,Double,2887,3
225,108,Double,9031,2
226,108,Suite,1714,3
227,108,Deluxe,8064,1
228,108,Single,6923,1
229,108,Suite,1546,1
230,108,Single,2411,2
231,108,Deluxe,1121,2
232,108,Single,1030,2
233,108,Double,9927,1
234,108,Deluxe,2669,3
235,108,Suite,1546,3
236,108,Suite,8582,3
237,108,Suite,2588,1
238,108,Suite,7163,1
239,108,Single,7680,3
240,108,Deluxe,8017,4
241,108,Suite,9408,1
242,108,Double,9179,3
243,108,Suite,1638,4
244,108,Double,1076,4
245,108,Single,9595,3
246,108,Suite,7744,1
247,108,Single,5542,2
248,108,Suite,9088,3
249,108,Double,3869,2
250,108,Deluxe,2546,2
251,108,Double,7063,3
252,108,Double,2063,4
253,108,Deluxe,1518,1
254,108,Deluxe,5837,4
255,108,Single,1596,4
256,108,Deluxe,7884,4
257,108,Deluxe,7092,1
258,108,Suite,9214,4
259,108,Single,4742,1
260,108,Suite,2347,4
261,108,Deluxe,7952,2
262,108,Double,8365,2
263,108,Double,1139,2
264,108,Suite,9047,4
265,108,Deluxe,2290,2
266,108,Deluxe,7016,4
267,108,Double,3661,1
268,108,Deluxe,7350,4
269,108,Deluxe,7663,1
270,108,Deluxe,1397,2
271,108,Single,8903,1
272,108,Single,8632,2
273,108,Suite,1888,2
274,108,Single,8872,2
275,108,Deluxe,5682,4
276,108,Double,6424,2
277,108,Suite,4939,1
278,108,Single,7828,1
279,108,Deluxe,4907,2
280,108,Double,6804,4
281,108,Single,4676,1
282,108,Suite,3517,3
283,108,Suite,3886,4
284,108,Single,5434,3
285,108,Double,4540,3
286,108,Suite,4570,4
287,108,Double,5021,3
288,108,Suite,1082,3
289,108,Suite,7476,4
290,108,Double,8561,2
291,108,Single,7100,3
292,108,Double,4286,1
293,108,Double,4944,4
294,108,Suite,9684,4
295,108,Deluxe,6376,1
296,108,Double,8754,2
297,108,Deluxe,3788,2
298,108,Single,8880,4
299,108,Suite,4554,4
300,108,Single,9630,4
301,108,Deluxe,8416,4
302,108,Deluxe,8128,2
303,108,Suite,4997,4
304,108,Single,3284,2
305,108,Single,2913,1
306,108,Deluxe,7385,1
307,108,Double,7510,1
308,108,Deluxe,7237,4
309,108,Deluxe,8427,3
310,108,Suite,1972,4
311,108,Suite,4836,3
312,108,Single,3790,3
313,108,Double,9199,1
314,108,Deluxe,7417,4
315,108,Single,4817,1
316,108,Single,4011,3
317,108,Double,1183,4
318,108,Single,1583,2
319,108,Deluxe,4378,3
320,108,Deluxe,3848,1
321,108,Double,6851,4
322,108,Double,4664,4
323,108,Suite,9843,3
324,108,Single,5752,2
325,108,Double,1242,3
326,108,Suite,6138,1
327,108,Double,3726,3
328,108,Single,5428,2
329,108,Deluxe,4424,2
330,108,Single,6014,1
331,108,Double,7628,1
332,108,Single,5995,4
333,108,Deluxe,9810,3
334,108,Double,9619,4
335,108,Suite,5786,4
336,108,Single,5775,2
337,108,Single,6795,4
338,108,Single,6872,4
339,108,Deluxe,2715,2
340,108,Suite,8857,1
341,108,Suite,4251,1
342,108,Single,1904,3
343,108,Suite,8744,4
344,108,Single,6046,3
345,108,Suite,9117,3
346,108,Single,1740,1
347,108,Deluxe,7638,3
348,108,Suite,9018,1
349,108,Suite,9817,2
350,108,Deluxe,3292,1
351,108,Single,8743,2
352,108,Single,9857,1
353,108,Suite,7014,1
354,108,Deluxe,8300,2
355,108,Deluxe,2574,3
356,108,Single,4344,3
357,108,Deluxe,3555,2
358,108,Deluxe,6847,2
359,108,Double,3517,4
360,108,Deluxe,8543,4
361,108,Suite,4328,1
362,108,Suite,7847,1
363,108,Double,8564,4
364,108,Suite,4566,1
365,108,Single,9760,1
366,108,Suite,5257,4
367,108,Double,9040,4
368,108,Deluxe,7765,3
369,108,Suite,8801,2
370,108,Suite,3207,4
371,108,Double,8027,4
372,108,Suite,3548,4
373,108,Double,9765,2
374,108,Suite,1709,2
375,108,Double,2176,4
376,108,Double,9993,4
377,108,Single,9296,3
378,108,Double,5909,1
379,108,Double,3935,1
380,108,Double,5888,2
381,108,Deluxe,6710,1
382,108,Suite,1717,1
383,108,Suite,9506,4
384,108,Deluxe,1187,2
385,108,Suite,7633,3
386,108,Suite,1913,1
387,108,Deluxe,6736,3
388,108,Double,3636,3
389,108,Deluxe,8678,4
390,108,Suite,2989,3
391,108,Deluxe,8653,2
392,108,Deluxe,6250,3
393,108,Deluxe,1748,4
394,108,Suite,3356,3
395,108,Suite,3466,4
396,108,Deluxe,9477,1
397,108,Double,2325,3
398,108,Suite,6106,2
399,108,Deluxe,7428,4
400,108,Suite,9538,2
401,108,Deluxe,5767,2
1,109,Double,3495,1
2,109,Single,6816,1
3,109,Double,9146,3
4,109,Suite,1078,2
5,109,Double,6935,4
6,109,Deluxe,4875,3
7,109,Deluxe,1608,2
8,109,Double,1524,3
9,109,Single,6636,3
10,109,Double,5907,4
11,109,Suite,2894,2
12,109,Deluxe,7095,1
13,109,Suite,4187,3
14,109,Suite,6816,4
15,109,Double,2310,2
16,109,Double,8859,2
17,109,Single,1982,4
18,109,Double,9534,2
19,109,Deluxe,2535,4
20,109,Single,7778,3
21,109,Single,4105,4
22,109,Suite,3292,1
23,109,Suite,8843,4
24,109,Deluxe,7546,2
25,109,Suite,3383,1
26,109,Double,4400,2
27,109,Deluxe,1138,1
28,109,Deluxe,6620,4
29,109,Single,2603,1
30,109,Double,8991,4
31,109,Double,7189,4
32,109,Deluxe,6522,1
33,109,Suite,4685,3
34,109,Suite,8830,2
35,109,Single,4747,1
36,109,Suite,2367,3
37,109,Single,8679,3
38,109,Single,6721,2
39,109,Suite,8880,1
40,109,Single,7531,4
41,109,Double,1978,4
42,109,Double,8637,2
43,109,Single,7433,2
44,109,Single,2963,1
45,109,Double,3542,4
46,109,Single,1314,1
47,109,Suite,2347,4
48,109,Double,3931,3
49,109,Deluxe,5812,3
50,109,Single,9364,4
51,109,Suite,9726,4
52,109,Double,5971,2
53,109,Suite,5077,2
54,109,Suite,5039,1
55,109,Suite,1047,4
56,109,Double,8356,3
57,109,Suite,1370,4
58,109,Suite,9205,4
59,109,Single,4386,4
60,109,Deluxe,1374,4
61,109,Deluxe,6921,1
62,109,Deluxe,9811,1
63,109,Single,8970,2
64,109,Double,1681,1
65,109,Double,3586,3
66,109,Double,4456,1
67,109,Double,5173,2
68,109,Deluxe,4720,3
69,109,Single,1976,4
70,109,Deluxe,5504,1
71,109,Suite,5896,3
72,109,Single,5602,2
73,109,Double,6855,1
74,109,Double,7472,4
75,109,Double,1534,2
76,109,Double,7821,1
77,109,Double,7621,4
78,109,Deluxe,2888,2
79,109,Single,1713,1
80,109,Deluxe,7803,4
81,109,Suite,9132,4
82,109,Double,8702,4
83,109,Deluxe,3697,2
84,109,Double,7767,2
85,109,Double,6716,2
86,109,Deluxe,8352,1
87,109,Double,1316,2
88,109,Single,2556,2
89,109,Double,9176,4
90,109,Double,3205,3
91,109,Suite,1809,4
92,109,Suite,1569,3
93,109,Suite,4692,4
94,109,Deluxe,5866,1
95,109,Double,8106,1
96,109,Double,2797,3
97,109,Single,2308,4
98,109,Suite,4577,4
99,109,Suite,6724,3
100,109,Suite,3282,2
101,109,Deluxe,9944,2
102,109,Double,6518,4
103,109,Deluxe,1907,4
104,109,Suite,3390,1
105,109,Double,9171,4
106,109,Suite,8197,2
107,109,Suite,8344,4
108,109,Suite,7345,3
109,109,Suite,7117,1
110,109,Double,2794,1
111,109,Deluxe,8196,2
112,109,Suite,6403,3
113,109,Suite,3494,2
114,109,Deluxe,1891,3
115,109,Deluxe,6922,4
116,109,Single,4492,3
117,109,Deluxe,3840,1
118,109,Deluxe,3713,4
119,109,Suite,1539,3
120,109,Double,1838,2
121,109,Suite,5933,2
122,109,Suite,5971,1
123,109,Deluxe,7182,1
124,109,Deluxe,3775,4
125,109,Double,2403,1
126,109,Single,2785,4
127,109,Deluxe,2984,3
128,109,Double,4127,2
129,109,Suite,8606,4
130,109,Single,7057,1
131,109,Suite,5078,2
132,109,Single,9074,3
133,109,Suite,5858,3
134,109,Single,6595,3
135,109,Suite,2013,4
136,109,Deluxe,7566,4
137,109,Double,8383,4
138,109,Single,8053,2
139,109,Double,3659,4
140,109,Double,9608,3
141,109,Double,4316,1
142,109,Single,3176,2
143,109,Suite,3207,1
144,109,Single,4631,1
145,109,Suite,9981,2
146,109,Single,1715,1
147,109,Double,5249,2
148,109,Deluxe,1618,3
149,109,Double,6608,4
150,109,Double,4364,1
151,109,Single,5026,2
152,109,Deluxe,6056,2
153,109,Double,8899,3
154,109,Suite,3361,4
155,109,Suite,3882,1
156,109,Deluxe,1253,3
157,109,Suite,3701,1
158,109,Single,6576,3
159,109,Single,5118,1
160,109,Deluxe,9529,4
161,109,Double,8727,1
162,109,Deluxe,8651,3
163,109,Single,2799,2
164,109,Single,8027,4
165,109,Double,7831,4
166,109,Deluxe,1010,2
167,109,Suite,7893,2
168,109,Double,6738,2
169,109,Suite,1302,3
170,109,Deluxe,7690,1
171,109,Suite,6236,1
1,110,Deluxe,3114,4
2,110,Double,7331,4
3,110,Suite,6648,4
4,110,Single,5364,1
5,110,Deluxe,5491,3
6,110,Deluxe,7887,3
7,110,Single,6938,4
8,110,Suite,3747,4
9,110,Suite,6348,3
10,110,Suite,5277,3
11,110,Double,7659,3
12,110,Double,8564,1
13,110,Suite,7128,1
14,110,Deluxe,9986,3
15,110,Deluxe,4936,1
16,110,Double,7393,1
17,110,Single,6364,2
18,110,Single,6475,2
19,110,Single,9207,4
20,110,Deluxe,9569,1
21,110,Suite,8494,1
22,110,Deluxe,9863,4
23,110,Deluxe,5673,3
24,110,Deluxe,5408,2
25,110,Double,9003,3
26,110,Deluxe,7044,3
27,110,Suite,3864,3
28,110,Single,3493,2
29,110,Suite,3370,3
30,110,Deluxe,1318,3
